review_text,label,date,app_version
"Ikd sangat bagus sekali, layak bintang 5",1,2023-01-24 09:50:06,1.1.0
Ok mantap,1,2023-01-24 09:49:37,1.1.0
Luar biaaazzzaaaa,1,2023-01-24 09:45:36,1.1.0
Ikd ini sangat membantu masyarakat,1,2023-01-24 09:42:27,1.1.0
Gak,1,2023-01-24 09:35:21,1.1.0
luar biasa,1,2023-01-24 09:29:34,1.1.0
Oke sekali,1,2023-01-24 09:26:52,1.1.0
Saat puas,1,2023-01-24 09:18:59,1.1.0
Sangat puas,1,2023-01-24 09:14:30,1.1.0
Ok punya,1,2023-01-24 09:14:25,1.1.0
"Dukcapil Merangin, Mantap",1,2023-01-24 09:13:28,
Sangat membantu sekali,1,2023-01-24 09:10:57,1.1.0
"Aplikasi berfungsi normal, mudah di gunakan serta pelayanannya cepat",1,2023-01-24 09:10:19,1.1.0
"Pelayanannya bagus ,cepat dan petugasnya ramah.....",1,2023-01-24 09:08:26,1.1.0
Merangin,1,2023-01-24 09:07:51,1.1.0
Mantap .. sangat membantu,1,2023-01-24 09:04:42,1.1.0
menuju era digital identity,1,2023-01-24 08:49:14,1.1.0
Mantap 👍,1,2023-01-24 08:43:33,1.1.0
Good,1,2023-01-24 08:40:22,1.1.0
"Mantap, ada kemajuan",1,2023-01-24 08:39:50,1.1.0
"Sangat bermanfaat, tdk perlu takut kehilangan KTP dan KK, sudah ada di HP semua...trims Dukcapil",1,2023-01-24 08:36:41,1.1.0
Dukcapil bisa dan mantap,1,2023-01-24 08:32:27,1.1.0
Aplikasi bagus,1,2023-01-24 08:28:18,1.0.0
Sangat bermanfaat,1,2023-01-24 08:26:35,1.1.0
Bagus,1,2023-01-24 08:21:20,1.1.0
Good,1,2023-01-24 08:16:07,1.1.0
Aplikasi yang sangat membantu!,1,2023-01-24 08:13:44,1.1.0
Untuk verifikasi knp harus pake barkod yg di capil? Knp verifikasi ga pake kode OTP saja dikirim ke no hp / email? Ribet bener...,0,2023-01-24 06:32:12,1.1.0
"Kenapa perangkat saya gak bisa install aplikasi ini ya, utk syarat min android 5 dan perengkat saya sudah di android 9",0,2023-01-24 04:57:51,
Dukcapil bisa dan mantap,1,2023-01-24 03:25:33,1.1.0
Dukcapil bisa.,1,2023-01-24 01:06:29,1.1.0
"Instal aplikasi ini jam 10 malem.. Lgsg registrasi, udh nyisir rambut rapi² biar ganteng pas ambil foto.. Eh.. Ujung²nya mnt barcode ke kantor dukcapil.. Kan kampffreett.. Autooo unistaalll....",0,2023-01-24 00:13:24,
Ini app g jelas bner tujuanya mau mempermudah masyarakat.. Apa cma mau cari cuan dari app.. Cobalah KTP KK itu dkasih fitur downloadnya.. Kepala keluarga bisa mendownload semua ktp anggota kluarga.. Itu bru namanya mempermudah..,0,2023-01-23 22:04:40,1.1.0
Aplikasi sangat mudah di gunakan,1,2023-01-23 20:00:54,1.1.0
Keren,1,2023-01-23 19:22:19,1.1.0
Aplikasi ini kurang mutu katanya bisa onlain bikin indentitas melalui aplikasi ini tapi.pas mau daftar gabisa terus harus ada bercode,0,2023-01-23 19:11:15,1.1.0
Hahha ngapain online kalo masih harus minta barcode ke dukcapil. Buzzer sangat berkeliaran di apk ini gais yg ngasih bintang 5 🤣🤣,0,2023-01-23 17:40:21,1.1.0
Aplikasi yang belum layak direaleas. Masa' masih harus scan barcode yang tidak dikirim melalui email..,0,2023-01-23 17:09:46,1.1.0
Super,1,2023-01-23 14:04:24,1.1.0
Mantull,1,2023-01-23 13:06:49,1.1.0
Komplit,1,2023-01-23 13:06:48,1.1.0
Mantap.....sangat luar biasa,1,2023-01-23 12:51:24,1.1.0
ok,1,2023-01-23 12:50:00,1.1.0
"Lancar, Efektif dan Bagus",1,2023-01-23 12:48:52,1.1.0
Masih ribet amat...masih harus wira wiri ke dukcapil tuk scan barcode... Kalo ada yang lebih mudah jangan di ribet 😢,0,2023-01-23 11:43:31,1.1.0
"Setelah pengisian form selesai dan ambil foto lalu ada pilihan scan QR, yang mau di scan ini kode apa?harusnya pusat dukcapil memudahkan masyarakat untuk melihat data identitas diri. Untuk pengurusan pembukaan rekening bank harus ada data KTP dan KTP nya harus online, malah yang ada saat verivikasi KTP di aplikasi pendaftaran pembukaan rekening bank data KTP tidak di temukan, saya mengkonfirmasi kepada keluarga saya di kota dimana KTP saya buat, orang tua saya bilang tidak ada perubahan di KKnya",0,2023-01-23 11:27:15,1.0.0
"Untuk mendaftar secara individu masih belum bisa harus barcode ke petugas dukcapil masih ribet, boleh d tingkatkan lagi untuk apk nya agar dpt d gunakan online tanpa harus ke capil lagi.",0,2023-01-23 07:57:36,1.1.0
"Tidak membantu sekali ya kalo saat d pinta fc KTP, dan ini tuh harus online jd saat data habis tdak bisa membuka apk nya..",0,2023-01-23 07:53:00,1.0.0
Tidak bisa ambil foto selfie..,0,2023-01-23 01:04:27,1.1.0
Baru mau coba sambil memahami,0,2023-01-22 20:49:30,1.1.0
"Kalo ujungnya harus kedukcapil lagi ngapain buat aplikasi segala kalo sama ribetnya, auto uninstal",0,2023-01-22 19:43:51,1.1.0
Sangat tidak praktis. Bikin aplikasi biar bisa diakses dimanapun kok kita disuruh scan barcode ke dukcapil tempat kita bikin ktp. Yang merantau menangis,0,2023-01-22 19:14:09,1.1.0
RIBET HARUS DATANG KE KANTOR CAPIL BARCODE SEGALA MACAM 😅,0,2023-01-22 18:02:52,1.1.0
"Aplikasi yang sangat bagus dan sangat bermanfaat. Tinggal di sosialisasikan ke lembaga penggunanya agar semua bisa support ktp digitalnya. Memang data pribadi harus lebih hati2, mulai dari proses pembuatan hingga penggunaannya... sukses terus Dukcapil. Keren",1,2023-01-22 17:08:27,1.1.0
"seharusnya untuk verifikasi dan validasi langsung dilakukan secara otomatis seperti aplikasi bank dan sejenisnya, ini masih harus scan kode QR dari dukcapil, kan sama aja jadinya kita pergi lagi antri ke dukcapil. Mending tidak usah pake aplikasi sekalian kalo masih nunggu dari petugasnya",0,2023-01-22 11:48:17,1.1.0
"Sebagai pengguna aplikasi ini sangat berguna dan memiliki banyak manfaat, semoga kedepan akan lebih dikembangkan lagi",1,2023-01-22 11:26:33,1.1.0
aplikasi sampah,0,2023-01-22 10:04:27,
Baik,1,2023-01-21 22:59:46,1.1.0
"Saat ingin daftar , nik..KK..no..Gmail.. Semua bisa kumasukkan Tapi pas udah masuk ..dimintain scan barcode... Scan apa ya bingung saya",0,2023-01-21 19:37:54,1.1.0
Baik,1,2023-01-21 19:05:46,1.1.0
Mantap coy... Oh ya Dokumen pendukung kayak Surat Vaksin gak muncul...,1,2023-01-21 18:31:55,1.0.0
sangat membantu,1,2023-01-21 17:44:32,1.1.0
"Saya lupa pasword gk bisa masuk , tapi gk ada pilihan lupa pasword untuk setting pasword baru , tolong dong ini aplikasi gimana .. Udh gitu ktp digital tidak bisa di gunakan di perbankan , gk bisa buat pembukaan rekening bank atau yang berhubungn dengn bank , sementara mau bikin ktp fisik susah banget di jawa tengah , kata petugansnya tdk ada blanko nya , jadi gimana sekarang serba digital , ktp digital ,tapi ttp aja masih nyusahin",0,2023-01-21 15:08:07,1.1.0
IKD keren,1,2023-01-21 12:36:59,1.1.0
Oke,1,2023-01-21 12:15:20,1.1.0
Masih Susah... Tolong untuk kebutuhan file KTP Dipermudah. Harusnya dimenu bagikan langsung bagikan kartu KTP bentuk JPG atau File lain biar mudah,0,2023-01-21 12:13:12,1.1.0
Bagus,1,2023-01-21 11:55:06,
Top,1,2023-01-21 11:33:10,1.1.0
Purna TNI IKD Jozz,1,2023-01-21 11:24:36,1.1.0
Mantap,1,2023-01-21 11:15:52,1.1.0
IKD Praktis,1,2023-01-21 11:12:33,1.1.0
Saya sangat setuju untuk mempermudah akses dalam kegiatan apa pun,1,2023-01-21 11:11:41,1.1.0
Dukcapil mantap👍👍👍,1,2023-01-21 11:03:39,1.1.0
Terima kasih pelayanan KTP elektronik the Bess,1,2023-01-21 10:58:47,1.1.0
Semoga kedepannya lebih baik lagi. Sukses untuk inovasinya,1,2023-01-21 10:52:03,1.1.0
Aplikasinya bagus pelayanan nya cepat pokonya bagus deh,1,2023-01-21 10:46:38,1.1.0
Ok,1,2023-01-21 10:35:22,1.1.0
"Saya sangat Senang dengan menggunakan Aplikasi ini,karena dengan ini saya bisa dengan mudah dan cepat melakukan Perjalanan baik dari udara ataupun darat dengan cepat tanpa menunjukan identitas saya berupa KTP asli",1,2023-01-21 10:33:51,1.1.0
Bagus ini harus segera direalisasaikan ke seluruh Indonesia,1,2023-01-21 10:28:58,1.1.0
Semoga segera terintegrasi,1,2023-01-21 10:22:10,1.1.0
mantap full,1,2023-01-21 10:21:31,1.1.0
Alhamdulillah ktp digital udah aktif... trimakasih,1,2023-01-21 10:18:34,1.1.0
Excellence banget,1,2023-01-21 10:18:10,1.1.0
"Katanya online tp knapa harus scan barcode dari petugas dukcapil,itu sama aja kita datang dan antri panjang di dindukcapil,,, hhhhh ini bukan aplikasi solusi mah,tp ribet da menyusahkan.",0,2023-01-21 10:08:51,
Mannttaaapppp,1,2023-01-21 10:06:24,1.1.0
Hatur nuhun setelah aktivasi KTP digital sudah bisa aktif di hp,1,2023-01-21 09:51:33,1.1.0
Mantap,1,2023-01-21 09:49:59,1.1.0
Sangat baik,1,2023-01-21 09:42:48,
sangat membantu.,1,2023-01-21 09:34:38,1.1.0
Sangat membantu...luar biasa,1,2023-01-21 09:18:52,1.1.0
Aplikasi ini sudah berjalan dengan baik,1,2023-01-21 09:17:38,1.1.0
Dukcapil mantap,1,2023-01-21 09:15:36,1.1.0
"Lebih praktis,pelayanan sangat memuaskan.",1,2023-01-21 08:59:29,1.1.0
Pelayanan mudah dah memuaskan,1,2023-01-21 08:42:17,1.1.0
Aplikasi yang sangat bermanfaat. Terima kasih Ditjen Dukcapil.,1,2023-01-21 08:27:56,1.1.0
mentok di scan barcode ga guna sekali,0,2023-01-21 08:03:01,1.1.0
4 hari sudah daftar namun gak ada juga email masuk..... begini lah indonesia bikin ktp lama jadi aplikasinya pun susah daftarnya,0,2023-01-21 06:04:32,1.1.0
lupa pin 😅,1,2023-01-21 05:17:34,
Mantaff,1,2023-01-21 05:10:30,1.1.0
Masih oon yg bikin,0,2023-01-21 04:41:08,1.1.0
Mantap aplikasinya,1,2023-01-21 02:47:29,
"Ribet mau foto copy lama + klo kenapa"" di jalan susah ngga tau alamatnya",0,2023-01-21 00:04:58,
"IKD mantul, mudah digunakan dan sangat bermanfaat dalam mempercepat transaksi pelayanan publik",1,2023-01-20 23:42:05,1.1.0
Bagus,1,2023-01-20 21:01:43,1.1.0
IKD is the best 👍🏻👍🏻👍🏻,1,2023-01-20 20:45:09,1.1.0
Memuaskan,1,2023-01-20 20:28:51,1.1.0
"Aplikasi nya suda di dwonlod,tapi pas daftar menggunkan kamera,malah gk bisa dan erorr,akhirnya di hapus lagi.",0,2023-01-20 20:19:02,1.1.0
Bagus sekali,1,2023-01-20 19:23:33,1.1.0
Bagus sekali,1,2023-01-20 18:54:31,1.1.0
Mudah daftarnya,1,2023-01-20 18:51:40,1.1.0
Ga perlu bawa kartu ktp. Keren,1,2023-01-20 18:30:22,1.1.0
Aplikasi masih setengah matang 😁😁😁,0,2023-01-20 18:25:18,1.1.0
Mantab & keren gak perlu capek lagi nenteng ktp-el dengan aplikasi ini semua di buat praktis dan 1aplikasi sudah memuat semua kartu seperti kartu vaksi dan NPWP... Layak aq kasi 5 bintang,1,2023-01-20 18:22:41,1.1.0
sangat membantu,1,2023-01-20 17:58:07,1.1.0
Semoga dapat berguna bagi bangsa dan negara😃,1,2023-01-20 17:48:33,1.1.0
dengan aplikasi ini saya merasa sangat terbantu apalagi saat ini adalah era digital😁🙏,1,2023-01-20 17:38:43,1.1.0
"aplikasinya bagus dan berguna, serta memberi kemudahan untuk pelayanan digital",1,2023-01-20 17:34:12,1.1.0
sukses selalu!!!,1,2023-01-20 17:33:37,1.1.0
Sangat bagus,1,2023-01-20 17:32:13,1.1.0
Sangat bagus,1,2023-01-20 17:21:29,1.1.0
Aplikasi ini membantu sekali,1,2023-01-20 17:18:04,1.1.0
mantap,1,2023-01-20 17:15:11,1.1.0
Sangat menyenangka,1,2023-01-20 17:08:00,1.1.0
"aplikasinya bagus, lancar, mudh dipake",1,2023-01-20 16:59:29,1.1.0
Sangat berguna sekali,1,2023-01-20 16:53:41,1.1.0
Lolo kehe,0,2023-01-20 16:37:02,1.1.0
"Pelayanan cepat, dan memuaskan",1,2023-01-20 16:29:00,1.1.0
Ikd oke,1,2023-01-20 16:26:24,1.1.0
Sangat bermanfaat.,1,2023-01-20 16:18:26,1.1.0
Sya sngat trbantu dengn aplikasi ini🙏,1,2023-01-20 16:15:32,1.1.0
Dukcapil bisa,1,2023-01-20 16:14:53,1.1.0
"Sangat bermanfaaf sekedar saran pal Dirut Kalau boleh ada regulasi yg lebih memperkuat qta supaya instansi penguna bisa menerima dokumen tanpa fisik karena di pihak penguna tidak menerima hanya pakai IKD. MKSIH SALAM "" GISA """,1,2023-01-20 16:14:44,1.1.0
🔥✌🏼,1,2023-01-20 16:13:21,1.1.0
"Proses daftarnya mudah, satu data dalam satu aplikasi. Semua jadi simple",1,2023-01-20 16:13:18,1.1.0
Apk yang sangat berguna dan bermafaat terimakasih.,1,2023-01-20 16:13:16,1.1.0
Knp hrz pakai petugas dukcapil sgala sich.. Itu yg bikin repot rakyat. Jd nya rakyat malaz untuk daftar ktp digital. Sehrus nya di buat mudah donk.,0,2023-01-20 16:10:15,1.1.0
"Apk perbaiki lagi donk,malah mempersulit ajg",1,2023-01-20 16:09:11,1.1.0
Identitas dalam genggaman. Mantap 👍👍👍,1,2023-01-20 16:07:53,1.1.0
mantap,1,2023-01-20 16:02:32,1.1.0
aplikasinya bagus mantap cepat,1,2023-01-20 15:57:49,1.1.0
Aplikasinya sangat memudahkan saya untuk mengakses identitas kependudukan milik saya,1,2023-01-20 15:56:31,1.1.0
sangat berguna... efisiensi pembelian keping fisik dan efisiensi pelayanan,1,2023-01-20 15:56:04,1.1.0
mantap apk sangat membantu,1,2023-01-20 15:53:07,1.1.0
baik,1,2023-01-20 15:50:06,1.1.0
Cepat dan efektif,1,2023-01-20 15:48:04,1.1.0
Mantap KTP Digitalnya,1,2023-01-20 15:46:57,1.1.0
good,1,2023-01-20 15:44:48,1.1.0
Good job,1,2023-01-20 15:40:00,1.1.0
"No NIK benar alamat email juga sudah benar dan hppun benar tetap susah masuk aplikasinya ,bikin pusing dan ribet",0,2023-01-20 15:31:50,1.1.0
Aplikasi nya sangat berguna,1,2023-01-20 15:31:32,1.1.0
Bagus,1,2023-01-20 15:31:06,1.1.0
IKD memang sdh luar biasa 👍,1,2023-01-20 15:29:05,1.1.0
IKD yang paling mantan dan bagus di gunakan..👍👍,1,2023-01-20 15:28:50,1.1.0
Program yg luar biasa membantu pelayan yg memudakn masyrakat brafo IKD dukcapil bisa3 x,1,2023-01-20 15:21:55,1.1.0
Merasa terbantu,1,2023-01-20 15:20:47,1.1.0
Aplikasi sangat berguna,1,2023-01-20 15:17:57,1.1.0
Mantap,1,2023-01-20 15:17:22,1.1.0
Keren,1,2023-01-20 15:16:39,1.1.0
Bermanfaat,1,2023-01-20 15:16:32,1.1.0
Aplikasinya bagus,1,2023-01-20 15:16:03,1.1.0
Mantap,1,2023-01-20 15:13:55,1.1.0
Identitas Kependudukan Digital Mantap. Dirjen Dukcapil - Kemendagri TOP Bangat,1,2023-01-20 15:13:17,1.1.0
aplikasinya membantu banget,1,2023-01-20 15:11:11,1.1.0
Sangat membantu,1,2023-01-20 15:09:54,1.1.0
Baguss dan mudah untuk digunakan,1,2023-01-20 15:03:53,1.1.0
Sangat membantu,1,2023-01-20 15:02:54,1.1.0
mantap,1,2023-01-20 15:01:59,1.1.0
Aplikasi berjalan dengan baik,1,2023-01-20 15:01:54,1.1.0
Good,1,2023-01-20 15:00:14,1.1.0
Bagus sih mudah ga ribet,1,2023-01-20 15:00:04,1.1.0
Dukcapil mantap,1,2023-01-20 14:59:29,1.1.0
Praktis sekali,1,2023-01-20 14:58:31,1.1.0
Sangat membantu terima kasih dukcapil,1,2023-01-20 14:56:32,1.1.0
"terima kasih kepada disdukcapil jawa barat yang telah mendigitalisasikan ktp saya, pelayanannya sangat memuaskan dan nyaman.",1,2023-01-20 14:56:23,1.1.0
Bagus Untuk pengembangan KTP kedepannya karena sudah digital. Semoga bisa lebih baik lagi kedepannya,1,2023-01-20 14:55:28,1.1.0
Aplikasi ini sangat memudahkan masyarakat...,1,2023-01-20 14:55:25,1.1.0
bagus bangettt,1,2023-01-20 14:53:16,1.1.0
"Alhamdulillah .. semua nya berjalan dengan baik dan lancar ,",1,2023-01-20 14:53:02,
IKD Mantap👍👍👍,1,2023-01-20 14:50:26,1.1.0
Terimakasih,1,2023-01-20 14:50:19,1.1.0
Mantap IKD 👍👍,1,2023-01-20 14:50:18,1.1.0
Ikdd mantappp bisa jadi levih mudah akses dokumen,1,2023-01-20 14:50:00,1.1.0
Terbaik,1,2023-01-20 14:49:24,1.1.0
wah bagus banget,1,2023-01-20 14:49:10,1.1.0
mantap,1,2023-01-20 14:47:40,1.1.0
Aplikasinya bagus,1,2023-01-20 14:47:37,1.1.0
mashoooookkkkk,1,2023-01-20 14:47:21,1.1.0
Aplikasinya sangat membantu sekali,1,2023-01-20 14:46:28,
Aplikasi ini sangat membantu untuk data² pribadi kita,1,2023-01-20 14:45:59,1.1.0
Apk nya sangat berguna Utk mempermudahkan saya,1,2023-01-20 14:43:02,1.1.0
Simple ngga usah buka dompet,1,2023-01-20 14:40:37,1.1.0
Aplikasi mantap bagus memudahkan,1,2023-01-20 14:39:47,1.1.0
Pendaftaran mudah di disdukcapil #3277,1,2023-01-20 14:38:08,1.1.0
"aplikasinya udah bagus, dengan aplikasi ini bisa memudahkan membantu masyarakat. Tingkatkan lagi agar masyarakat tidak ada keluhan dari masyarakat",1,2023-01-20 14:35:38,1.1.0
Sangat Mempermudah,1,2023-01-20 14:35:17,1.1.0
Aplikasinya berguna,1,2023-01-20 14:33:47,1.1.0
Terimakasih kak,1,2023-01-20 14:33:43,1.1.0
Sangat bermanfaat,1,2023-01-20 14:32:49,1.0.0
Keren aplikasinya,1,2023-01-20 14:31:29,1.1.0
Bagus,1,2023-01-20 14:31:24,1.1.0
Dangke banyak kaka,1,2023-01-20 14:30:19,1.1.0
Aplikasinya bagus dan bermanfaat,1,2023-01-20 14:29:09,1.1.0
Mantap,1,2023-01-20 14:28:44,1.1.0
Mantap,1,2023-01-20 14:27:43,1.1.0
Membantu masyarakat agar lebih efisien,1,2023-01-20 14:26:58,1.0.0
"Terima Kasih Pak Jokowi, Semoga selalu berjaya di masa yg akan datang, info dan apps ini sungguh sangat berarti serta bermanfaat bagi kita semua warga dan rakyat Indonesia....Monggo, Salam Rahayu Indonesia (SRI).",1,2023-01-20 14:18:44,1.1.0
mantap,1,2023-01-20 14:17:58,1.1.0
"Mantap, luar biasa👍👍👍",1,2023-01-20 14:14:11,1.1.0
Mantul,1,2023-01-20 13:58:58,1.1.0
Kereeeennnn....,1,2023-01-20 13:55:26,1.1.0
sangat membantu dalam berbagai urusan,1,2023-01-20 13:54:51,1.1.0
Mantap,1,2023-01-20 13:53:41,1.1.0
Sangat membantu dan memudahkan memiliki dokumen,1,2023-01-20 13:50:43,1.1.0
"#3277 Pelayan cepat, ramah, exelent, kren sekarang ktp sdh bisa tampil di hand phone",1,2023-01-20 13:49:42,1.1.0
Memudahkan masyarakat,1,2023-01-20 13:49:00,1.1.0
aplikasi sangat membantu dan memudahkan,1,2023-01-20 13:48:42,1.1.0
Mantap,1,2023-01-20 13:43:12,1.1.0
Mantap pisan euy....keren Sumedang dan sehat sehat terus Pak Gunawan dkk Tim Adminduk....salam dari alumni Sumedang,1,2023-01-20 13:41:56,1.1.0
Aplikasi yg bermanfaat memudahkan mengecek data kita dimanapun kapanmu bisa dilakukan.. terima kasih disdukcapil 😊,1,2023-01-20 13:41:05,1.1.0
Pelayanan mantab.,1,2023-01-20 13:40:26,1.1.0
Keren,1,2023-01-20 13:39:57,1.1.0
Bagus.. sangat bermanfaat,1,2023-01-20 13:38:40,1.1.0
terimakasih aplikasinya sangat membantu dan sangat bermanfaat,1,2023-01-20 13:38:00,1.1.0
"Di jaman globalisasi ini, apapun pastinya akan serba digital. Administrasi kependudukan pun juga harus bersifat digital. Aplikasi ini sangat diperlukan karena di dalamnya terdapat identitas kependudukan kita. Manfaatnya adalah ketika bepergian kemanapun, saat diperlukan dokumen adminduk seperti KTP-el, KIA, ataupun KK akan sangat mudah diakses, karena dokumen itu sudah ada di aplikasi ini yang sudah terinstall di hp. Yuk segera install aplikasi ini dan daftarkan IKD kalian di dukcapil terdekat!",1,2023-01-20 13:36:14,1.1.0
IKD membantu memperlancar dan mempermudah semua aktivitas dlm berbagai aspek,1,2023-01-20 13:36:10,1.1.0
Hatur nuhun,1,2023-01-20 13:33:52,1.1.0
keren,1,2023-01-20 13:33:44,1.1.0
Ikd mempermudah mengakses identitas,1,2023-01-20 13:31:43,1.1.0
Siap .. Bagus mantap .. Supaya tidak ribet buka dompet .. Liat KTP....,1,2023-01-20 13:31:40,1.1.0
mantap,1,2023-01-20 13:29:51,1.1.0
memudahkan dalam penggunaan ktp,1,2023-01-20 13:29:18,1.1.0
Sangat terbantu .,1,2023-01-20 13:28:13,1.1.0
🔥🔥🔥,1,2023-01-20 13:25:47,1.1.0
Sangat membantu sekali,1,2023-01-20 13:24:23,1.1.0
Suryanabudidaya,1,2023-01-20 13:23:40,1.1.0
Mantap,1,2023-01-20 13:22:23,1.1.0
Bagus,1,2023-01-20 13:21:50,1.1.0
Memudahkan buat kalangan anak muda zaman now yg sudah melek perkembangan teknoligi,1,2023-01-20 13:09:06,1.1.0
Sebagai saran dan masukan Tambahkan menu download dan cetak,1,2023-01-20 13:08:28,
Sangat membantu sekali ketika bepergian dan membutuhkan data pribadi secara mendadak🤗🤗🤗,1,2023-01-20 13:05:46,1.1.0
Maaf ini scan barcode ktpnya dari petugas dikantornya ya admin..jadi proses onlinenya harus scan barcode ktp dri petugas disana..minta tolong dibantu biar semua proses onlinenya dri hp admin biar ringkas dan praktis 🙏,0,2023-01-20 12:54:58,1.1.0
sangat bermanfaat. Terima kasih,1,2023-01-20 12:50:03,1.1.0
sangat bermanfaat untuk kemutakhiran data,1,2023-01-20 12:34:28,1.1.0
Aplikasi sangat baik Sangat membantu dalam pelayanan kepada masyarakat,1,2023-01-20 12:33:43,1.0.0
Dewa putrayasa,1,2023-01-20 12:33:15,1.1.0
Sangat bermanfaat,1,2023-01-20 12:26:50,1.0.0
Aplikasi sangat membantu dan mempermuda segala urusan.,1,2023-01-20 12:19:06,1.1.0
Bagus,1,2023-01-20 12:17:16,
Bintang lima,1,2023-01-20 12:12:28,1.0.0
Sangat bermanfaat bagi masyarakat Tuhan Jesus memberkati,1,2023-01-20 12:07:13,1.1.0
Mempermudah dalam pembuatan ktp,1,2023-01-20 12:04:23,1.1.0
Aplikasi nya bagus dan keamanan nya baik sekali,1,2023-01-20 12:03:42,1.1.0
"Di airport, cukup tunjukkan ktp digital",1,2023-01-20 12:03:00,
IKD SUKSES,1,2023-01-20 11:58:47,1.1.0
IKD sangat praktis,1,2023-01-20 11:54:27,1.1.0
Sangat bermanfaat,1,2023-01-20 11:49:21,1.1.0
Mantap,1,2023-01-20 11:48:55,1.1.0
1706 MANTAP,1,2023-01-20 11:47:26,1.1.0
"apa ikd dpt melihat smua dta,",1,2023-01-20 11:46:56,1.1.0
terimakasih saya jadi tidak khawatir apabila tidak membawa ktp,1,2023-01-20 11:46:54,1.1.0
Mantap,1,2023-01-20 11:45:40,1.0.0
Alhamdulillah... Bisa memudahkan dalam mengetahui data-data kependudukan sekeluarga Tampa melihat dok. Aslinya yg sudah TTE,1,2023-01-20 11:44:52,1.1.0
Best ...👍,1,2023-01-20 11:44:06,1.1.0
Perfect,1,2023-01-20 11:40:03,1.1.0
"sekarang serba ribet, kalo KTP digital. Kasihan yg gk punya HP yg yg memadai.. Mau pengajuan dan urus apa"" Juga ribet.",0,2023-01-20 11:36:54,1.1.0
Pokoknya mantap,1,2023-01-20 11:35:46,1.1.0
Sangat pektis dan di mudahkan,1,2023-01-20 11:35:37,1.1.0
"Aplikasi sebagai wujud konsistensi Dukcapil dalam mewujudkan tagline ""Dukcapil Dalam Genggaman"", mempermudah proses pelayanan publik bberbasi data kependudukan..",1,2023-01-20 11:34:10,1.1.0
sangat membantu dan memudahkan urusan administrasi,1,2023-01-20 11:30:52,1.1.0
Mantap...,1,2023-01-20 11:30:29,
Sangat membantu di era digitalisasi,1,2023-01-20 11:30:05,1.1.0
Mantap,1,2023-01-20 11:26:28,1.1.0
Bagus 👍,1,2023-01-20 11:25:39,1.1.0
Baik,1,2023-01-20 11:24:42,1.1.0
Adanya IKD ini mempermudah untuk melihat dokumen kependudukan kita🫰🫰🫰,1,2023-01-20 11:24:11,1.1.0
Sangat puas dengan pelayanan dukcapil simalungun,1,2023-01-20 11:23:16,1.1.0
Bermanfaat,1,2023-01-20 11:22:45,1.1.0
Mantapsss,1,2023-01-20 11:22:00,1.1.0
aksesnya mudah dan sangat berguna dalam proses administrasi,1,2023-01-20 11:21:31,1.1.0
Dengan IKD data kependudukan lebih aman dan praktis,1,2023-01-20 11:21:27,1.1.0
Alhamdulillah dengan adanya aplikasi IKD sangat bermanfaat dan memudahkan masyarakat,1,2023-01-20 11:20:05,1.0.0
Sangat membantu penyimpanan data,1,2023-01-20 11:16:20,1.1.0
IKD Luar biasa👍👍👍👍👍,1,2023-01-20 11:16:09,1.1.0
Aplikasi nya bagus dan mendaftar nya juga mudah,1,2023-01-20 11:14:55,1.1.0
aplikasi berkualitas,1,2023-01-20 11:14:10,1.1.0
Terbaik,1,2023-01-20 11:13:12,1.1.0
Mudah diakses,1,2023-01-20 11:12:37,1.1.0
Aplikasi bagus dan baik,1,2023-01-20 11:11:59,1.1.0
"IKD, dukcapil go digital",1,2023-01-20 11:11:43,
aplikasi cepat mempermudah akses identitas,1,2023-01-20 11:10:20,1.1.0
Sangat membantu,1,2023-01-20 11:10:00,1.1.0
Mantap dan bermanfaat,1,2023-01-20 11:09:24,1.1.0
Alhamdulillah identitas digital semakin memudahkan masyarakat dalam hal pemenuhan kebutuhan dokumen masyarakat,1,2023-01-20 11:08:56,1.1.0
Semoga dengan adanya IKD mempermudah semua urusan,1,2023-01-20 11:08:24,1.1.0
"Petugasnya ramah dan baik, aplikasinya the best",1,2023-01-20 11:07:17,1.1.0
IKD memudahkan masyarakat,1,2023-01-20 11:06:36,1.1.0
Bagus,1,2023-01-20 11:06:28,1.1.0
Mantap 👍,1,2023-01-20 11:06:05,1.1.0
Top,1,2023-01-20 11:04:26,1.1.0
aplikasinya bagus memudahkan pengguna,1,2023-01-20 11:01:19,1.1.0
IKD memang OK,1,2023-01-20 11:01:10,
"Mantap sekali... Bisa liat semua kartu yg qt punya, tanpa bawa kartu kemana2. Simpel dan praktis",1,2023-01-20 11:01:08,1.1.0
IKD praktis dan lengkap...satu aplikasi untuk semua jenis dokumen Adminduk,1,2023-01-20 10:58:10,1.1.0
sangat membantu dan berguna,1,2023-01-20 10:57:42,1.1.0
Mantaap ..... IKD akan mempermudah pelayanan publik,1,2023-01-20 10:56:04,1.1.0
Sangat bagus n mantap sekali,1,2023-01-20 10:55:52,1.1.0
Sangat membantu👍🙏,1,2023-01-20 10:55:17,1.1.0
"Fungsinya cuma view, ga bisa mengajukan dokumen akta buat apaan? D view lalu d kasih bank juga ga guna...useless",0,2023-01-20 10:55:11,
Bagus dan sangat membantu,1,2023-01-20 10:54:45,1.1.0
aman,1,2023-01-20 10:54:30,1.1.0
